L,N,K,Ratio,Success Rate
3,10,3,0.5077658303464755,0.1035
3,10,3,0.49214659685863876,0.1035
3,10,3,0.31938325991189426,0.1035
3,10,3,1.1135135135135135,0.1035
3,10,3,0.1431316042267051,0.1035
3,10,3,1.0166666666666666,0.1035
3,10,3,0.1691542288557214,0.1035
3,10,3,1.0,0.1035
3,10,3,0.4906832298136646,0.1035
3,10,3,0.5716981132075472,0.1035
3,10,3,0.35610766045548653,0.1035
3,10,3,0.2773972602739726,0.1035
3,10,3,0.9304029304029304,0.1035
3,10,3,0.7972972972972973,0.1035
3,10,3,0.07535460992907801,0.1035
3,10,3,0.7535714285714286,0.1035
3,10,3,0.2916666666666667,0.1035
3,10,3,0.10480693459416864,0.1035
3,10,3,0.2479108635097493,0.1035
3,10,3,0.18859649122807018,0.1035
3,10,3,1.130232558139535,0.1035
3,10,3,0.4831932773109244,0.1035
3,10,3,0.14861995753715498,0.1035
3,10,3,0.216538789428815,0.1035
3,10,3,1.0753138075313808,0.1035
3,10,3,0.28321678321678323,0.1035
3,10,3,0.7241379310344828,0.1035
3,10,3,0.4149305555555556,0.1035
3,10,3,0.7051724137931035,0.1035
3,10,3,0.2853881278538813,0.1035
3,10,3,0.21724524076147816,0.1035
3,10,3,0.47619047619047616,0.1035
3,10,3,0.41675854465270123,0.1035
3,10,3,0.3338129496402878,0.1035
3,10,3,0.8894009216589862,0.1035
3,10,3,0.34023668639053256,0.1035
3,10,3,0.22868217054263565,0.1035
3,10,3,0.5571955719557196,0.1035
3,10,3,0.39563106796116504,0.1035
3,10,3,1.0,0.1035
3,10,3,0.9444444444444444,0.1035
3,10,3,0.5708061002178649,0.1035
3,10,3,0.5494276795005203,0.1035
3,10,3,0.22298221614227087,0.1035
3,10,3,0.4211212516297262,0.1035
3,10,3,1.251700680272109,0.1035
3,10,3,0.18303571428571427,0.1035
3,10,3,0.6,0.1035
3,10,3,0.9314516129032258,0.1035
3,10,3,0.356401384083045,0.1035
3,10,3,0.9444444444444444,0.1035
3,10,3,0.39690721649484534,0.1035
3,10,3,0.3076923076923077,0.1035
3,10,3,1.2237960339943343,0.1035
3,10,3,0.08456243854473942,0.1035
3,10,3,0.1430167597765363,0.1035
3,10,3,0.43175487465181056,0.1035
3,10,3,1.0,0.1035
3,10,3,0.32142857142857145,0.1035
3,10,3,0.12327656123276562,0.1035
3,10,3,1.008450704225352,0.1035
3,10,3,0.937984496124031,0.1035
3,10,3,1.0,0.1035
3,10,3,0.4718066743383199,0.1035
3,10,3,0.6940298507462687,0.1035
3,10,3,0.29354207436399216,0.1035
3,10,3,1.015015015015015,0.1035
3,10,3,0.4646892655367232,0.1035
3,10,3,0.13883089770354906,0.1035
3,10,3,0.2194732641660016,0.1035
3,10,3,0.49221949221949224,0.1035
3,10,3,0.22519352568613651,0.1035
3,10,3,0.2765957446808511,0.1035
3,10,3,1.0,0.1035
3,10,3,0.2950138504155125,0.1035
3,10,3,0.25688073394495414,0.1035
3,10,3,0.2841993637327678,0.1035
3,10,3,0.47988505747126436,0.1035
3,10,3,0.7702265372168284,0.1035
3,10,3,0.13302752293577982,0.1035
3,10,3,0.5880149812734082,0.1035
3,10,3,1.0,0.1035
3,10,3,0.47058823529411764,0.1035
3,10,3,0.3837953091684435,0.1035
3,10,3,0.3714902807775378,0.1035
3,10,3,0.34210526315789475,0.1035
3,10,3,0.14384085692425402,0.1035
3,10,3,0.560427807486631,0.1035
3,10,3,0.9534412955465587,0.1035
3,10,3,0.42714285714285716,0.1035
3,10,3,0.13932980599647266,0.1035
3,10,3,0.7346153846153847,0.1035
3,10,3,0.4013840830449827,0.1035
3,10,3,0.23113964686998395,0.1035
3,10,3,0.40894568690095845,0.1035
3,10,3,0.49705304518664045,0.1035
3,10,3,0.14695340501792115,0.1035
3,10,3,0.2746478873239437,0.1035
3,10,3,0.7485265225933202,0.1035
3,10,3,0.9313725490196079,0.1035
3,10,3,1.0,0.1035
3,10,3,0.3856041131105398,0.1035
3,10,3,0.14285714285714285,0.1035
3,10,3,0.24437927663734116,0.1035
3,10,3,1.0656370656370657,0.1035
3,10,3,0.12876712328767123,0.1035
3,10,3,0.13360323886639677,0.1035
3,10,3,1.0,0.1035
3,10,3,0.4701195219123506,0.1035
3,10,3,0.6758241758241759,0.1035
3,10,3,0.4429530201342282,0.1035
3,10,3,0.308659217877095,0.1035
3,10,3,0.27654867256637167,0.1035
3,10,3,0.20031545741324921,0.1035
3,10,3,0.8710462287104623,0.1035
3,10,3,0.13983050847457626,0.1035
3,10,3,0.25241157556270094,0.1035
3,10,3,0.5075593952483801,0.1035
3,10,3,0.3213166144200627,0.1035
3,10,3,0.2334963325183374,0.1035
3,10,3,0.1972049689440994,0.1035
3,10,3,0.35443037974683544,0.1035
3,10,3,0.20103092783505155,0.1035
3,10,3,0.17280453257790368,0.1035
3,10,3,0.2992831541218638,0.1035
3,10,3,0.6666666666666666,0.1035
3,10,3,0.16205533596837945,0.1035
3,10,3,0.10680321872713973,0.1035
3,10,3,0.3847980997624703,0.1035
3,10,3,0.4236111111111111,0.1035
3,10,3,0.5024875621890548,0.1035
3,10,3,1.0,0.1035
3,10,3,0.25464949928469244,0.1035
3,10,3,0.45417789757412397,0.1035
3,10,3,0.19455252918287938,0.1035
3,10,3,0.18065068493150685,0.1035
3,10,3,0.2659279778393352,0.1035
3,10,3,0.710204081632653,0.1035
3,10,3,1.0,0.1035
3,10,3,0.15555555555555556,0.1035
3,10,3,0.28860759493670884,0.1035
3,10,3,0.09023485784919653,0.1035
3,10,3,0.3057471264367816,0.1035
3,10,3,0.09728183118741059,0.1035
3,10,3,0.17938144329896907,0.1035
3,10,3,0.37349397590361444,0.1035
3,10,3,0.6885813148788927,0.1035
3,10,3,0.4194871794871795,0.1035
3,10,3,0.3,0.1035
3,10,3,0.10518292682926829,0.1035
3,10,3,0.27793696275071633,0.1035
3,10,3,1.0594262295081966,0.1035
3,10,3,0.3896523848019402,0.1035
3,10,3,0.49848024316109424,0.1035
3,10,3,0.8571428571428571,0.1035
3,10,3,0.5363636363636364,0.1035
3,10,3,0.20636663007683864,0.1035
3,10,3,0.3714859437751004,0.1035
3,10,3,0.4988425925925926,0.1035
3,10,3,0.2542372881355932,0.1035
3,10,3,0.16819973718791065,0.1035
3,10,3,0.8286219081272085,0.1035
3,10,3,0.38626609442060084,0.1035
3,10,3,0.31063829787234043,0.1035
3,10,3,0.6467391304347826,0.1035
3,10,3,1.0970464135021096,0.1035
3,10,3,0.34554973821989526,0.1035
3,10,3,0.24924012158054712,0.1035
3,10,3,0.28110599078341014,0.1035
3,10,3,0.6221498371335505,0.1035
3,10,3,0.41277641277641275,0.1035
3,10,3,0.6932270916334662,0.1035
3,10,3,0.2892561983471074,0.1035
3,10,3,0.9282051282051282,0.1035
3,10,3,1.0757575757575757,0.1035
3,10,3,0.30783242258652094,0.1035
3,10,3,0.5912117177097204,0.1035
3,10,3,0.14962593516209477,0.1035
3,10,3,0.41188524590163933,0.1035
3,10,3,0.76,0.1035
3,10,3,0.24680851063829787,0.1035
3,10,3,0.437125748502994,0.1035
3,10,3,0.39183673469387753,0.1035
3,10,3,0.3137254901960784,0.1035
3,10,3,0.4409722222222222,0.1035
3,10,3,0.6606217616580311,0.1035
3,10,3,1.1713395638629283,0.1035
3,10,3,0.13339145597210114,0.1035
3,10,3,0.15454545454545454,0.1035
3,10,3,0.2727272727272727,0.1035
3,10,3,0.17136659436008678,0.1035
3,10,3,0.15488867376573087,0.1035
3,10,3,1.0,0.1035
3,10,3,1.0168776371308017,0.1035
3,10,3,0.23361344537815126,0.1035
3,10,3,0.6506024096385542,0.1035
3,10,3,0.215,0.1035
3,10,3,0.2109004739336493,0.1035
3,10,3,0.6491754122938531,0.1035
3,10,3,0.3583535108958838,0.1035
3,10,3,0.6111111111111112,0.1035
3,10,3,0.5438144329896907,0.1035
3,10,3,0.4891304347826087,0.1035
3,10,3,0.7755102040816326,0.1035
3,10,3,0.6220238095238095,0.1035
3,10,3,0.46503496503496505,0.1035
3,10,3,0.29314420803782504,0.1035
3,10,3,1.0432432432432432,0.1035
3,10,3,0.1744868035190616,0.1035
3,10,3,0.7565543071161048,0.1035
3,10,3,0.3423728813559322,0.1035
3,10,3,1.0,0.1035
3,10,3,0.5545545545545546,0.1035
3,10,3,0.5971731448763251,0.1035
3,10,3,0.28305400372439476,0.1035
3,10,3,0.88,0.1035
3,10,3,0.8144654088050315,0.1035
3,10,3,0.2571428571428571,0.1035
3,10,3,0.48656716417910445,0.1035
3,10,3,0.2609776304888152,0.1035
3,10,3,0.20643939393939395,0.1035
3,10,3,0.4296724470134875,0.1035
3,10,3,0.2653061224489796,0.1035
3,10,3,0.5402010050251256,0.1035
3,10,3,0.26867119301648884,0.1035
3,10,3,0.33608815426997246,0.1035
3,10,3,0.5635179153094463,0.1035
3,10,3,0.7707423580786026,0.1035
3,10,3,0.9878048780487805,0.1035
3,10,3,0.8523622047244095,0.1035
3,10,3,0.17851739788199697,0.1035
3,10,3,0.4637223974763407,0.1035
3,10,3,1.0,0.1035
3,10,3,0.27411167512690354,0.1035
3,10,3,0.16228070175438597,0.1035
3,10,3,0.4074074074074074,0.1035
3,10,3,1.0574712643678161,0.1035
3,10,3,1.0445544554455446,0.1035
3,10,3,0.16775599128540306,0.1035
3,10,3,1.0054945054945055,0.1035
3,10,3,0.7835990888382688,0.1035
3,10,3,0.37796208530805686,0.1035
3,10,3,0.9650872817955112,0.1035
3,10,3,0.23378582202111614,0.1035
3,10,3,0.7757575757575758,0.1035
3,10,3,0.2742382271468144,0.1035
3,10,3,0.36607142857142855,0.1035
3,10,3,0.7062314540059347,0.1035
3,10,3,1.0,0.1035
3,10,3,0.5349922239502333,0.1035
3,10,3,0.12172442941673711,0.1035
3,10,3,0.06803455723542116,0.1035
3,10,3,0.3158620689655172,0.1035
3,10,3,0.28637627432808155,0.1035
3,10,3,0.3448905109489051,0.1035
3,10,3,0.6489563567362429,0.1035
3,10,3,0.4875,0.1035
3,10,3,1.0,0.1035
3,10,3,0.2016,0.1035
3,10,3,0.53125,0.1035
3,10,3,0.7534246575342466,0.1035
3,10,3,0.2292332268370607,0.1035
3,10,3,0.8084745762711865,0.1035
3,10,3,0.2749003984063745,0.1035
3,10,3,0.48936170212765956,0.1035
3,10,3,0.40644171779141103,0.1035
3,10,3,0.5590682196339434,0.1035
3,10,3,0.1995841995841996,0.1035
3,10,3,1.0,0.1035
3,10,3,0.26090993500464255,0.1035
3,10,3,0.9915966386554622,0.1035
3,10,3,1.028530670470756,0.1035
3,10,3,0.6701570680628273,0.1035
3,10,3,0.2592137592137592,0.1035
3,10,3,0.15239294710327456,0.1035
3,10,3,0.4779050736497545,0.1035
3,10,3,0.18191964285714285,0.1035
3,10,3,1.0178571428571428,0.1035
3,10,3,0.09606986899563319,0.1035
3,10,3,1.0,0.1035
3,10,3,0.22442748091603054,0.1035
3,10,3,0.8021739130434783,0.1035
3,10,3,0.23232323232323232,0.1035
3,10,3,0.5706521739130435,0.1035
3,10,3,0.41630901287553645,0.1035
3,10,3,1.0,0.1035
3,10,3,0.8025,0.1035
3,10,3,0.29887218045112784,0.1035
3,10,3,1.0169014084507042,0.1035
3,10,3,0.5272727272727272,0.1035
3,10,3,1.0,0.1035
3,10,3,0.4918032786885246,0.1035
3,10,3,0.19068736141906872,0.1035
3,10,3,0.25267665952890794,0.1035
3,10,3,1.3354430379746836,0.1035
3,10,3,0.3550488599348534,0.1035
3,10,3,0.12727272727272726,0.1035
3,10,3,0.7457142857142857,0.1035
3,10,3,0.2937062937062937,0.1035
3,10,3,0.8556962025316456,0.1035
3,10,3,0.41365461847389556,0.1035
3,10,3,0.5220588235294118,0.1035
3,10,3,0.08223062381852551,0.1035
3,10,3,0.05474705474705475,0.1035
3,10,3,1.0211416490486258,0.1035
3,10,3,0.3478964401294498,0.1035
3,10,3,0.18926553672316385,0.1035
3,10,3,0.3721461187214612,0.1035
3,10,3,0.24072672218016655,0.1035
3,10,3,0.3645621181262729,0.1035
3,10,3,0.39631336405529954,0.1035
3,10,3,0.22749391727493917,0.1035
3,10,3,0.4092526690391459,0.1035
3,10,3,0.20508166969147004,0.1035
3,10,3,0.18858307849133538,0.1035
3,10,3,0.6974664679582713,0.1035
3,10,3,0.7726027397260274,0.1035
3,10,3,0.1520979020979021,0.1035
3,10,3,0.21095890410958903,0.1035
3,10,3,0.31375579598145287,0.1035
3,10,3,0.16997518610421836,0.1035
3,10,3,0.3233644859813084,0.1035
3,10,3,0.25,0.1035
3,10,3,0.6363636363636364,0.1035
3,10,3,0.9560723514211886,0.1035
3,10,3,0.28524590163934427,0.1035
3,10,3,1.135,0.1035
3,10,3,0.06176266481609993,0.1035
3,10,3,0.4952741020793951,0.1035
3,10,3,0.610803324099723,0.1035
3,10,3,0.4368421052631579,0.1035
3,10,3,0.7405405405405405,0.1035
3,10,3,0.43082706766917295,0.1035
3,10,3,1.0,0.1035
3,10,3,0.18190386427898209,0.1035
3,10,3,0.5031578947368421,0.1035
3,10,3,0.2703488372093023,0.1035
3,10,3,0.9929078014184397,0.1035
3,10,3,0.23121387283236994,0.1035
3,10,3,0.5072046109510087,0.1035
3,10,3,1.1482412060301508,0.1035
3,10,3,0.3864406779661017,0.1035
3,10,3,0.6447058823529411,0.1035
3,10,3,0.5592105263157895,0.1035
3,10,3,0.14146706586826346,0.1035
3,10,3,0.15671641791044777,0.1035
3,10,3,0.31152204836415365,0.1035
3,10,3,0.6553398058252428,0.1035
3,10,3,1.112,0.1035
3,10,3,0.2696078431372549,0.1035
3,10,3,0.5460526315789473,0.1035
3,10,3,0.7892156862745098,0.1035
3,10,3,1.0,0.1035
3,10,3,0.4717741935483871,0.1035
3,10,3,1.0,0.1035
3,10,3,0.5,0.1035
3,10,3,0.5097765363128491,0.1035
3,10,3,0.514102564102564,0.1035
3,10,3,0.9892241379310345,0.1035
3,10,3,0.7655367231638418,0.1035
3,10,3,1.2794520547945205,0.1035
3,10,3,0.16132596685082873,0.1035
3,10,3,0.12207357859531773,0.1035
3,10,3,0.29878048780487804,0.1035
3,10,3,0.2990543735224586,0.1035
3,10,3,0.4465753424657534,0.1035
3,10,3,0.584070796460177,0.1035
3,10,3,0.4303030303030303,0.1035
3,10,3,0.12070874861572536,0.1035
3,10,3,0.07426376440460948,0.1035
3,10,3,0.2558139534883721,0.1035
3,10,3,0.12951167728237792,0.1035
3,10,3,0.14683153013910355,0.1035
3,10,3,0.16758241758241757,0.1035
3,10,3,0.7267080745341615,0.1035
3,10,3,0.32848837209302323,0.1035
3,10,3,0.33706293706293705,0.1035
3,10,3,0.5542406311637081,0.1035
3,10,3,0.7741935483870968,0.1035
3,10,3,0.13559322033898305,0.1035
3,10,3,0.2111801242236025,0.1035
3,10,3,0.7109375,0.1035
3,10,3,0.5359477124183006,0.1035
3,10,3,0.2845528455284553,0.1035
3,10,3,0.5769854132901134,0.1035
3,10,3,1.2296296296296296,0.1035
3,10,3,0.8605769230769231,0.1035
3,10,3,0.8536585365853658,0.1035
3,10,3,0.22857142857142856,0.1035
3,10,3,0.1574074074074074,0.1035
3,10,3,0.6881720430107527,0.1035
3,10,3,0.4618181818181818,0.1035
3,10,3,0.9302325581395349,0.1035
3,10,3,0.12253829321663019,0.1035
3,10,3,0.07818930041152264,0.1035
3,10,3,0.3090062111801242,0.1035
3,10,3,0.5187637969094923,0.1035
3,10,3,1.0,0.1035
3,10,3,0.33471502590673574,0.1035
3,10,3,1.463855421686747,0.1035
3,10,3,0.10638297872340426,0.1035
3,10,3,0.41475095785440613,0.1035
3,10,3,0.2803738317757009,0.1035
3,10,3,0.3563218390804598,0.1035
3,10,3,0.1522633744855967,0.1035
3,10,3,0.34539473684210525,0.1035
3,10,3,0.3898809523809524,0.1035
3,10,3,0.12862547288776796,0.1035
3,10,3,0.6194690265486725,0.1035
3,10,3,0.5392857142857143,0.1035
3,10,3,0.8385093167701864,0.1035
3,10,3,0.36585365853658536,0.1035
3,10,3,0.35213204951856947,0.1035
3,10,3,0.11662904439428141,0.1035
3,10,3,0.13640469738030714,0.1035
3,10,3,0.17907801418439717,0.1035
3,10,3,0.8849315068493151,0.1035
3,10,3,0.21521739130434783,0.1035
3,10,3,1.0,0.1035
3,10,3,1.0,0.1035
3,10,3,0.2032520325203252,0.1035
3,10,3,0.8302872062663186,0.1035
3,10,3,0.3463687150837989,0.1035
3,10,3,0.37689614935822635,0.1035
3,10,3,0.27835051546391754,0.1035
3,10,3,0.30210772833723654,0.1035
3,10,3,1.0769230769230769,0.1035
3,10,3,0.8625592417061612,0.1035
3,10,3,0.9732142857142857,0.1035
3,10,3,0.5968819599109132,0.1035
3,10,3,1.0,0.1035
3,10,3,0.2958748221906117,0.1035
3,10,3,0.6537037037037037,0.1035
3,10,3,0.2706185567010309,0.1035
3,10,3,0.7463976945244957,0.1035
3,10,3,0.20165289256198346,0.1035
3,10,3,0.09131403118040089,0.1035
3,10,3,0.6861979166666666,0.1035
3,10,3,0.578088578088578,0.1035
3,10,3,0.47928994082840237,0.1035
3,10,3,0.6531986531986532,0.1035
3,10,3,0.7351694915254238,0.1035
3,10,3,0.5551982851018221,0.1035
3,10,3,1.0,0.1035
3,10,3,1.0804953560371517,0.1035
3,10,3,1.0,0.1035
3,10,3,0.1573802541544477,0.1035
3,10,3,0.7371428571428571,0.1035
3,10,3,0.175,0.1035
3,10,3,0.3226256983240223,0.1035
3,10,3,0.2054794520547945,0.1035
3,10,3,0.7142857142857143,0.1035
3,10,3,0.42670157068062825,0.1035
3,10,3,0.39944903581267216,0.1035
3,10,3,0.19082125603864733,0.1035
3,10,3,0.2866593164277839,0.1035
3,10,3,0.7748917748917749,0.1035
3,10,3,1.0151515151515151,0.1035
3,10,3,1.0,0.1035
3,10,3,0.5116279069767442,0.1035
3,10,3,0.19696969696969696,0.1035
3,10,3,0.10810810810810811,0.1035
3,10,3,0.4470899470899471,0.1035
3,10,3,0.37450980392156863,0.1035
3,10,3,0.6171875,0.1035
3,10,3,0.8491547464239272,0.1035
3,10,3,0.10655737704918032,0.1035
3,10,3,0.2653061224489796,0.1035
3,10,3,1.019736842105263,0.1035
3,10,3,0.531055900621118,0.1035
3,10,3,0.5474137931034483,0.1035
3,10,3,0.6146788990825688,0.1035
3,10,3,0.75625,0.1035
3,10,3,0.22128378378378377,0.1035
3,10,3,0.7464539007092199,0.1035
3,10,3,0.5404624277456648,0.1035
3,10,3,0.08253094910591471,0.1035
3,10,3,1.072072072072072,0.1035
3,10,3,1.0129032258064516,0.1035
3,10,3,0.45751633986928103,0.1035
3,10,3,0.3511111111111111,0.1035
3,10,3,0.2094240837696335,0.1035
3,10,3,1.0,0.1035
3,10,3,0.22816166883963493,0.1035
3,10,3,0.3508771929824561,0.1035
3,10,3,0.2571428571428571,0.1035
3,10,3,0.3717791411042945,0.1035
3,10,3,0.5758196721311475,0.1035
3,10,3,0.6264705882352941,0.1035
3,10,3,0.07920792079207921,0.1035
3,10,3,0.8370118845500849,0.1035
3,10,3,0.3972602739726027,0.1035
3,10,3,0.23583460949464014,0.1035
3,10,3,0.12396069538926682,0.1035
3,10,3,0.16422947131608548,0.1035
3,10,3,0.18797709923664122,0.1035
3,10,3,0.9633507853403142,0.1035
3,10,3,0.7693631669535284,0.1035
3,10,3,0.22685185185185186,0.1035
3,10,3,0.19653179190751446,0.1035
3,10,3,0.6970509383378016,0.1035
3,10,3,1.0,0.1035
3,10,3,0.6843065693430657,0.1035
3,10,3,0.8508522727272727,0.1035
3,10,3,0.9915966386554622,0.1035
3,10,3,0.9544364508393285,0.1035
3,10,3,0.7733333333333333,0.1035
3,10,3,0.2634107285828663,0.1035
3,10,3,0.49658314350797267,0.1035
3,10,3,0.8699186991869918,0.1035
3,10,3,1.0065616797900263,0.1035
3,10,3,0.09626093874303898,0.1035
3,10,3,0.25559481743227325,0.1035
3,10,3,0.3333333333333333,0.1035
3,10,3,0.15832363213038417,0.1035
3,10,3,0.5226860254083484,0.1035
3,10,3,0.5009416195856874,0.1035
3,10,3,0.8523076923076923,0.1035
3,10,3,0.1462488129154796,0.1035
3,10,3,0.4298688193743693,0.1035
3,10,3,0.14712153518123666,0.1035
3,10,3,0.17107309486780714,0.1035
3,10,3,0.07761194029850746,0.1035
3,10,3,0.5632183908045977,0.1035
3,10,3,0.19720767888307156,0.1035
3,10,3,0.16559485530546625,0.1035
3,10,3,1.0,0.1035
3,10,3,0.18684603886397608,0.1035
3,10,3,0.6743119266055045,0.1035
3,10,3,0.644718792866941,0.1035
3,10,3,0.1904296875,0.1035
3,10,3,0.4292866082603254,0.1035
3,10,3,0.5341055341055341,0.1035
3,10,3,0.6213921901528013,0.1035
3,10,3,0.2197962154294032,0.1035
3,10,3,0.15300546448087432,0.1035
3,10,3,0.6467780429594272,0.1035
3,10,3,0.9581881533101045,0.1035
3,10,3,0.3100558659217877,0.1035
3,10,3,0.24369747899159663,0.1035
3,10,3,0.36013986013986016,0.1035
3,10,3,0.549777117384844,0.1035
3,10,3,0.2762605042016807,0.1035
3,10,3,0.3646907216494845,0.1035
3,10,3,0.5421875,0.1035
3,10,3,0.8391959798994975,0.1035
3,10,3,1.0,0.1035
3,10,3,1.0,0.1035
3,10,3,0.0919175911251981,0.1035
3,10,3,0.4005102040816326,0.1035
3,10,3,0.2951653944020356,0.1035
3,10,3,0.298636926889715,0.1035
3,10,3,0.3912133891213389,0.1035
3,10,3,0.20600858369098712,0.1035
3,10,3,0.22641509433962265,0.1035
3,10,3,1.0,0.1035
3,10,3,0.073558648111332,0.1035
3,10,3,0.2860727728983689,0.1035
3,10,3,0.717948717948718,0.1035
3,10,3,0.8207739307535642,0.1035
3,10,3,1.0344827586206897,0.1035
3,10,3,0.37488196411709157,0.1035
3,10,3,0.40341880341880343,0.1035
3,10,3,0.24561403508771928,0.1035
3,10,3,1.3067961165048543,0.1035
3,10,3,0.321656050955414,0.1035
3,10,3,0.297554347826087,0.1035
3,10,3,0.9144144144144144,0.1035
3,10,3,0.3268698060941828,0.1035
3,10,3,0.2393617021276596,0.1035
3,10,3,0.38035714285714284,0.1035
3,10,3,0.168141592920354,0.1035
3,10,3,1.0069284064665127,0.1035
3,10,3,0.6272727272727273,0.1035
3,10,3,0.32087227414330216,0.1035
3,10,3,0.43548387096774194,0.1035
3,10,3,0.45141065830721006,0.1035
3,10,3,0.4838709677419355,0.1035
3,10,3,0.44559585492227977,0.1035
3,10,3,0.33080808080808083,0.1035
3,10,3,0.2318840579710145,0.1035
3,10,3,0.2457627118644068,0.1035
3,10,3,0.7884615384615384,0.1035
3,10,3,0.40632603406326034,0.1035
3,10,3,0.6484018264840182,0.1035
3,10,3,0.17555555555555555,0.1035
3,10,3,0.36637931034482757,0.1035
3,10,3,0.5511811023622047,0.1035
3,10,3,0.3578643578643579,0.1035
3,10,3,0.12202688728024819,0.1035
3,10,3,1.03125,0.1035
3,10,3,0.12940140845070422,0.1035
3,10,3,0.32575757575757575,0.1035
3,10,3,0.1408284023668639,0.1035
3,10,3,0.6304347826086957,0.1035
3,10,3,0.49363057324840764,0.1035
3,10,3,0.4397463002114165,0.1035
3,10,3,1.0,0.1035
3,10,3,0.17509727626459143,0.1035
3,10,3,0.15135135135135136,0.1035
3,10,3,0.4607594936708861,0.1035
3,10,3,1.1810344827586208,0.1035
3,10,3,0.07099514563106796,0.1035
3,10,3,0.2,0.1035
3,10,3,1.0,0.1035
3,10,3,0.2950138504155125,0.1035
3,10,3,1.0,0.1035
3,10,3,0.18661971830985916,0.1035
3,10,3,0.3453111305872042,0.1035
3,10,3,0.19974059662775617,0.1035
3,10,3,0.273876404494382,0.1035
3,10,3,0.14054600606673406,0.1035
3,10,3,0.1552346570397112,0.1035
3,10,3,0.12585812356979406,0.1035
3,10,3,0.17683686176836863,0.1035
3,10,3,0.8590604026845637,0.1035
3,10,3,0.5472154963680388,0.1035
3,10,3,1.0837696335078535,0.1035
3,10,3,0.26578073089701,0.1035
3,10,3,0.487378640776699,0.1035
3,10,3,0.11652794292508918,0.1035
3,10,3,0.4047058823529412,0.1035
3,10,3,0.15964125560538117,0.1035
3,10,3,0.21681997371879105,0.1035
3,10,3,0.23449001051524712,0.1035
3,10,3,0.3733974358974359,0.1035
3,10,3,0.36879432624113473,0.1035
3,10,3,0.09580838323353294,0.1035
3,10,3,0.1355421686746988,0.1035
3,10,3,0.6439024390243903,0.1035
3,10,3,0.30049261083743845,0.1035
3,10,3,0.2014388489208633,0.1035
3,10,3,0.9337016574585635,0.1035
3,10,3,0.1785028790786948,0.1035
3,10,3,0.38984674329501917,0.1035
3,10,3,1.0,0.1035
3,10,3,0.22502744237102085,0.1035
3,10,3,0.2154566744730679,0.1035
3,10,3,1.106060606060606,0.1035
3,10,3,0.1282051282051282,0.1035
3,10,3,0.5915985997666278,0.1035
3,10,3,1.0,0.1035
3,10,3,0.40153172866520787,0.1035
3,10,3,0.7648809523809523,0.1035
3,10,3,0.3364341085271318,0.1035
3,10,3,0.5118110236220472,0.1035
3,10,3,0.41055718475073316,0.1035
3,10,3,0.1703125,0.1035
3,10,3,1.0523560209424083,0.1035
3,10,3,0.6842105263157895,0.1035
3,10,3,0.3941908713692946,0.1035
3,10,3,0.636150234741784,0.1035
3,10,3,0.6282608695652174,0.1035
3,10,3,0.40447154471544716,0.1035
3,10,3,1.0,0.1035
3,10,3,0.13251670378619154,0.1035
3,10,3,0.13307692307692306,0.1035
3,10,3,1.0159045725646123,0.1035
3,10,3,0.5921052631578947,0.1035
3,10,3,0.2632850241545894,0.1035
3,10,3,0.2214765100671141,0.1035
3,10,3,0.2701812191103789,0.1035
3,10,3,1.0,0.1035
3,10,3,0.6140724946695096,0.1035
3,10,3,0.7189542483660131,0.1035
3,10,3,0.21568627450980393,0.1035
3,10,3,0.6136363636363636,0.1035
3,10,3,0.7835820895522388,0.1035
3,10,3,0.17166494312306102,0.1035
3,10,3,0.5416666666666666,0.1035
3,10,3,0.20781893004115226,0.1035
3,10,3,0.2972972972972973,0.1035
3,10,3,0.1532258064516129,0.1035
3,10,3,0.6261261261261262,0.1035
3,10,3,0.29747899159663865,0.1035
3,10,3,0.2831050228310502,0.1035
3,10,3,0.16959798994974876,0.1035
3,10,3,0.44976816074188564,0.1035
3,10,3,0.26303854875283444,0.1035
3,10,3,0.944015444015444,0.1035
3,10,3,0.18450826805918188,0.1035
3,10,3,0.20022753128555176,0.1035
3,10,3,0.09715242881072027,0.1035
3,10,3,0.4766917293233083,0.1035
3,10,3,0.165821868211441,0.1035
3,10,3,0.08157099697885196,0.1035
3,10,3,0.2522851919561243,0.1035
3,10,3,0.36470588235294116,0.1035
3,10,3,0.408,0.1035
3,10,3,1.0,0.1035
3,10,3,0.6381909547738693,0.1035
3,10,3,0.2958257713248639,0.1035
3,10,3,0.41210374639769454,0.1035
3,10,3,0.49361702127659574,0.1035
3,10,3,0.10826210826210826,0.1035
3,10,3,0.37142857142857144,0.1035
3,10,3,0.4563758389261745,0.1035
3,10,3,0.38497652582159625,0.1035
3,10,3,1.0,0.1035
3,10,3,0.2,0.1035
3,10,3,0.49287169042769857,0.1035
3,10,3,0.5316804407713499,0.1035
3,10,3,0.07647440051847051,0.1035
3,10,3,0.9888579387186629,0.1035
3,10,3,0.7598343685300207,0.1035
3,10,3,0.25,0.1035
3,10,3,0.20610687022900764,0.1035
3,10,3,0.29393939393939394,0.1035
3,10,3,0.6197183098591549,0.1035
3,10,3,0.6770491803278689,0.1035
3,10,3,0.8382352941176471,0.1035
3,10,3,1.0,0.1035
3,10,3,0.9825119236883942,0.1035
3,10,3,0.7443181818181818,0.1035
3,10,3,0.3398843930635838,0.1035
3,10,3,0.09391124871001032,0.1035
3,10,3,0.6776470588235294,0.1035
