L,N,K,Rule,Ratio,Success Rate
3,10,3,random_walk,0.3869346733668342,0.08
3,10,3,random_walk,0.20512820512820512,0.08
3,10,3,random_walk,0.13700787401574804,0.08
3,10,3,random_walk,0.2571996027805363,0.08
3,10,3,random_walk,0.17416974169741697,0.08
3,10,3,random_walk,0.5764705882352941,0.08
3,10,3,random_walk,0.84375,0.08
3,10,3,random_walk,0.32213209733487835,0.08
3,10,3,random_walk,0.4157706093189964,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.5047619047619047,0.08
3,10,3,random_walk,0.5487364620938628,0.08
3,10,3,random_walk,0.3657635467980296,0.08
3,10,3,random_walk,0.14949928469241774,0.08
3,10,3,random_walk,0.9094202898550725,0.08
3,10,3,random_walk,1.0890052356020943,0.08
3,10,3,random_walk,0.16666666666666666,0.08
3,10,3,random_walk,0.21762589928057555,0.08
3,10,3,random_walk,0.865546218487395,0.08
3,10,3,random_walk,0.24207188160676532,0.08
3,10,3,random_walk,0.29411764705882354,0.08
3,10,3,random_walk,0.2086216072378925,0.08
3,10,3,random_walk,0.2682926829268293,0.08
3,10,3,random_walk,0.5442404006677797,0.08
3,10,3,random_walk,0.3038461538461538,0.08
3,10,3,random_walk,0.45098039215686275,0.08
3,10,3,random_walk,0.545045045045045,0.08
3,10,3,random_walk,0.18237885462555067,0.08
3,10,3,random_walk,0.5655270655270656,0.08
3,10,3,random_walk,0.5207373271889401,0.08
3,10,3,random_walk,0.18181818181818182,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.1396103896103896,0.08
3,10,3,random_walk,0.18476357267950963,0.08
3,10,3,random_walk,0.08693492300049677,0.08
3,10,3,random_walk,0.3036529680365297,0.08
3,10,3,random_walk,0.6224299065420561,0.08
3,10,3,random_walk,0.6285046728971962,0.08
3,10,3,random_walk,0.7282913165266106,0.08
3,10,3,random_walk,0.4089264173703257,0.08
3,10,3,random_walk,0.2711864406779661,0.08
3,10,3,random_walk,0.29055007052186177,0.08
3,10,3,random_walk,0.504,0.08
3,10,3,random_walk,0.15796703296703296,0.08
3,10,3,random_walk,0.1951848667239897,0.08
3,10,3,random_walk,0.09926470588235294,0.08
3,10,3,random_walk,0.16037110669317428,0.08
3,10,3,random_walk,0.06860158311345646,0.08
3,10,3,random_walk,0.1408016443987667,0.08
3,10,3,random_walk,0.7237569060773481,0.08
3,10,3,random_walk,0.4923954372623574,0.08
3,10,3,random_walk,0.6816143497757847,0.08
3,10,3,random_walk,0.8333333333333334,0.08
3,10,3,random_walk,0.16333938294010888,0.08
3,10,3,random_walk,0.6333333333333333,0.08
3,10,3,random_walk,0.33490566037735847,0.08
3,10,3,random_walk,0.1285140562248996,0.08
3,10,3,random_walk,0.6825396825396826,0.08
3,10,3,random_walk,0.3443526170798898,0.08
3,10,3,random_walk,0.375886524822695,0.08
3,10,3,random_walk,0.38419117647058826,0.08
3,10,3,random_walk,0.10526315789473684,0.08
3,10,3,random_walk,1.0378787878787878,0.08
3,10,3,random_walk,0.8282442748091603,0.08
3,10,3,random_walk,0.6859649122807018,0.08
3,10,3,random_walk,0.5959302325581395,0.08
3,10,3,random_walk,0.24970691676436108,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.7775175644028103,0.08
3,10,3,random_walk,0.33766233766233766,0.08
3,10,3,random_walk,0.24320652173913043,0.08
3,10,3,random_walk,0.7142857142857143,0.08
3,10,3,random_walk,0.8464052287581699,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.12237330037082818,0.08
3,10,3,random_walk,0.27408637873754155,0.08
3,10,3,random_walk,0.21906923950056753,0.08
3,10,3,random_walk,0.1426332288401254,0.08
3,10,3,random_walk,0.3513011152416357,0.08
3,10,3,random_walk,0.2179640718562874,0.08
3,10,3,random_walk,0.21988388969521044,0.08
3,10,3,random_walk,0.10066740823136819,0.08
3,10,3,random_walk,0.3438538205980066,0.08
3,10,3,random_walk,0.16184971098265896,0.08
3,10,3,random_walk,0.7272727272727273,0.08
3,10,3,random_walk,0.4260355029585799,0.08
3,10,3,random_walk,0.649546827794562,0.08
3,10,3,random_walk,0.1593984962406015,0.08
3,10,3,random_walk,0.2297142857142857,0.08
3,10,3,random_walk,0.6358695652173914,0.08
3,10,3,random_walk,0.4711864406779661,0.08
3,10,3,random_walk,0.18948824343015214,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.1470335339638865,0.08
3,10,3,random_walk,0.228486646884273,0.08
3,10,3,random_walk,0.8008130081300813,0.08
3,10,3,random_walk,0.5625,0.08
3,10,3,random_walk,0.19540229885057472,0.08
3,10,3,random_walk,0.37922705314009664,0.08
3,10,3,random_walk,0.3594132029339853,0.08
3,10,3,random_walk,0.6735159817351598,0.08
3,10,3,random_walk,0.13112244897959183,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.20031421838177532,0.08
3,10,3,random_walk,0.287292817679558,0.08
3,10,3,random_walk,0.9790209790209791,0.08
3,10,3,random_walk,0.283363802559415,0.08
3,10,3,random_walk,0.17943107221006566,0.08
3,10,3,random_walk,0.7185354691075515,0.08
3,10,3,random_walk,0.28469241773962806,0.08
3,10,3,random_walk,0.16648764769065522,0.08
3,10,3,random_walk,0.16971916971916973,0.08
3,10,3,random_walk,0.12859097127222982,0.08
3,10,3,random_walk,0.2678733031674208,0.08
3,10,3,random_walk,0.42034313725490197,0.08
3,10,3,random_walk,0.1278772378516624,0.08
3,10,3,random_walk,0.7920792079207921,0.08
3,10,3,random_walk,0.5118858954041204,0.08
3,10,3,random_walk,0.6158854166666666,0.08
3,10,3,random_walk,0.1288546255506608,0.08
3,10,3,random_walk,0.33278145695364236,0.08
3,10,3,random_walk,0.3760504201680672,0.08
3,10,3,random_walk,0.7622549019607843,0.08
3,10,3,random_walk,0.8921568627450981,0.08
3,10,3,random_walk,0.1588785046728972,0.08
3,10,3,random_walk,0.15148305084745764,0.08
3,10,3,random_walk,0.16507936507936508,0.08
3,10,3,random_walk,0.43333333333333335,0.08
3,10,3,random_walk,0.6548672566371682,0.08
3,10,3,random_walk,0.3118811881188119,0.08
3,10,3,random_walk,0.2235722964763062,0.08
3,10,3,random_walk,0.40415704387990764,0.08
3,10,3,random_walk,0.5061475409836066,0.08
3,10,3,random_walk,0.2857142857142857,0.08
3,10,3,random_walk,0.45585874799357945,0.08
3,10,3,random_walk,0.5836909871244635,0.08
3,10,3,random_walk,0.6461038961038961,0.08
3,10,3,random_walk,0.3173758865248227,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.3675496688741722,0.08
3,10,3,random_walk,0.1511528608027327,0.08
3,10,3,random_walk,0.46779661016949153,0.08
3,10,3,random_walk,0.2169576059850374,0.08
3,10,3,random_walk,0.411371237458194,0.08
3,10,3,random_walk,0.1550632911392405,0.08
3,10,3,random_walk,0.416015625,0.08
3,10,3,random_walk,0.6512096774193549,0.08
3,10,3,random_walk,1.5213675213675213,0.08
3,10,3,random_walk,0.5333333333333333,0.08
3,10,3,random_walk,0.3717948717948718,0.08
3,10,3,random_walk,0.22170179547228727,0.08
3,10,3,random_walk,0.31401475237091675,0.08
3,10,3,random_walk,0.4588477366255144,0.08
3,10,3,random_walk,0.1854912764003673,0.08
3,10,3,random_walk,0.14571948998178508,0.08
3,10,3,random_walk,0.23211446740858505,0.08
3,10,3,random_walk,0.20471464019851116,0.08
3,10,3,random_walk,0.7692307692307693,0.08
3,10,3,random_walk,0.34795763993948564,0.08
3,10,3,random_walk,0.08712121212121213,0.08
3,10,3,random_walk,0.8928571428571429,0.08
3,10,3,random_walk,0.7955182072829131,0.08
3,10,3,random_walk,0.36617842876165113,0.08
3,10,3,random_walk,0.43014705882352944,0.08
3,10,3,random_walk,0.358,0.08
3,10,3,random_walk,0.40728476821192056,0.08
3,10,3,random_walk,0.6416938110749185,0.08
3,10,3,random_walk,0.19975786924939468,0.08
3,10,3,random_walk,0.1592741935483871,0.08
3,10,3,random_walk,0.49270664505672607,0.08
3,10,3,random_walk,1.34,0.08
3,10,3,random_walk,0.33237410071942447,0.08
3,10,3,random_walk,0.19462465245597776,0.08
3,10,3,random_walk,0.36585365853658536,0.08
3,10,3,random_walk,0.5511811023622047,0.08
3,10,3,random_walk,0.5104895104895105,0.08
3,10,3,random_walk,0.31149927219796214,0.08
3,10,3,random_walk,0.2571428571428571,0.08
3,10,3,random_walk,0.6434540389972145,0.08
3,10,3,random_walk,0.32266666666666666,0.08
3,10,3,random_walk,0.28350515463917525,0.08
3,10,3,random_walk,0.30425531914893617,0.08
3,10,3,random_walk,0.42886178861788615,0.08
3,10,3,random_walk,0.14296463506395787,0.08
3,10,3,random_walk,0.09782608695652174,0.08
3,10,3,random_walk,0.32301980198019803,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.479108635097493,0.08
3,10,3,random_walk,0.3438202247191011,0.08
3,10,3,random_walk,0.8821752265861027,0.08
3,10,3,random_walk,0.17005813953488372,0.08
3,10,3,random_walk,0.38292011019283745,0.08
3,10,3,random_walk,0.10069984447900467,0.08
3,10,3,random_walk,0.637065637065637,0.08
3,10,3,random_walk,0.16263736263736264,0.08
3,10,3,random_walk,0.3206831119544592,0.08
3,10,3,random_walk,0.49583333333333335,0.08
3,10,3,random_walk,0.6955445544554455,0.08
3,10,3,random_walk,0.3276047261009667,0.08
3,10,3,random_walk,0.0791693705386113,0.08
3,10,3,random_walk,0.3905882352941176,0.08
3,10,3,random_walk,0.7757009345794392,0.08
3,10,3,random_walk,0.43568464730290457,0.08
3,10,3,random_walk,0.2365079365079365,0.08
3,10,3,random_walk,0.28553770086526575,0.08
3,10,3,random_walk,0.8,0.08
3,10,3,random_walk,1.1211072664359862,0.08
3,10,3,random_walk,0.11406155703077851,0.08
3,10,3,random_walk,0.7551020408163265,0.08
3,10,3,random_walk,0.19339622641509435,0.08
3,10,3,random_walk,0.14576074332171893,0.08
3,10,3,random_walk,0.21385542168674698,0.08
3,10,3,random_walk,0.2408026755852843,0.08
3,10,3,random_walk,0.20445344129554655,0.08
3,10,3,random_walk,0.21962616822429906,0.08
3,10,3,random_walk,0.5431034482758621,0.08
3,10,3,random_walk,0.40407470288624786,0.08
3,10,3,random_walk,0.5,0.08
3,10,3,random_walk,0.40451745379876797,0.08
3,10,3,random_walk,0.2504201680672269,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.4216335540838852,0.08
3,10,3,random_walk,0.7051546391752578,0.08
3,10,3,random_walk,0.23625843780135006,0.08
3,10,3,random_walk,0.15397350993377484,0.08
3,10,3,random_walk,0.17713943746259725,0.08
3,10,3,random_walk,0.26334841628959277,0.08
3,10,3,random_walk,0.4677914110429448,0.08
3,10,3,random_walk,0.5017361111111112,0.08
3,10,3,random_walk,0.16149635036496351,0.08
3,10,3,random_walk,0.46114864864864863,0.08
3,10,3,random_walk,0.27153762268266085,0.08
3,10,3,random_walk,0.8254364089775561,0.08
3,10,3,random_walk,0.4520547945205479,0.08
3,10,3,random_walk,0.2523540489642185,0.08
3,10,3,random_walk,0.2857142857142857,0.08
3,10,3,random_walk,0.45479082321187586,0.08
3,10,3,random_walk,0.3527054108216433,0.08
3,10,3,random_walk,0.31876606683804626,0.08
3,10,3,random_walk,1.0166666666666666,0.08
3,10,3,random_walk,0.16972034715525555,0.08
3,10,3,random_walk,0.23766816143497757,0.08
3,10,3,random_walk,0.25828729281767954,0.08
3,10,3,random_walk,0.1161022805805114,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.10599078341013825,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.1728307254623044,0.08
3,10,3,random_walk,0.39096267190569745,0.08
3,10,3,random_walk,0.3136645962732919,0.08
3,10,3,random_walk,0.4678362573099415,0.08
3,10,3,random_walk,0.6576576576576577,0.08
3,10,3,random_walk,0.9657142857142857,0.08
3,10,3,random_walk,0.15279672578444747,0.08
3,10,3,random_walk,0.22553782095766828,0.08
3,10,3,random_walk,0.3382899628252788,0.08
3,10,3,random_walk,0.702755905511811,0.08
3,10,3,random_walk,0.4757834757834758,0.08
3,10,3,random_walk,0.47586206896551725,0.08
3,10,3,random_walk,0.24290998766954378,0.08
3,10,3,random_walk,0.2650793650793651,0.08
3,10,3,random_walk,0.36722306525037934,0.08
3,10,3,random_walk,0.3873239436619718,0.08
3,10,3,random_walk,1.0178571428571428,0.08
3,10,3,random_walk,0.6589595375722543,0.08
3,10,3,random_walk,0.06358381502890173,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.5200698080279232,0.08
3,10,3,random_walk,0.36860068259385664,0.08
3,10,3,random_walk,0.48426150121065376,0.08
3,10,3,random_walk,0.0989433237271854,0.08
3,10,3,random_walk,0.4351464435146444,0.08
3,10,3,random_walk,0.152753108348135,0.08
3,10,3,random_walk,0.2532258064516129,0.08
3,10,3,random_walk,0.336322869955157,0.08
3,10,3,random_walk,1.0802139037433156,0.08
3,10,3,random_walk,0.49258160237388726,0.08
3,10,3,random_walk,0.22739018087855298,0.08
3,10,3,random_walk,0.6127946127946128,0.08
3,10,3,random_walk,0.16162790697674417,0.08
3,10,3,random_walk,0.7160493827160493,0.08
3,10,3,random_walk,0.505338078291815,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.1503690036900369,0.08
3,10,3,random_walk,0.29141104294478526,0.08
3,10,3,random_walk,0.7456140350877193,0.08
3,10,3,random_walk,0.21559074299634592,0.08
3,10,3,random_walk,0.19454329774614473,0.08
3,10,3,random_walk,0.352112676056338,0.08
3,10,3,random_walk,0.7945736434108527,0.08
3,10,3,random_walk,0.32695810564663025,0.08
3,10,3,random_walk,0.32908163265306123,0.08
3,10,3,random_walk,0.41605839416058393,0.08
3,10,3,random_walk,0.19275825346112885,0.08
3,10,3,random_walk,0.39473684210526316,0.08
3,10,3,random_walk,0.2140845070422535,0.08
3,10,3,random_walk,0.33876221498371334,0.08
3,10,3,random_walk,0.4405737704918033,0.08
3,10,3,random_walk,0.6335282651072125,0.08
3,10,3,random_walk,0.2608108108108108,0.08
3,10,3,random_walk,0.8219895287958116,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.29957805907172996,0.08
3,10,3,random_walk,0.16875,0.08
3,10,3,random_walk,0.09305555555555556,0.08
3,10,3,random_walk,0.40634920634920635,0.08
3,10,3,random_walk,0.3851851851851852,0.08
3,10,3,random_walk,0.341034103410341,0.08
3,10,3,random_walk,0.3004172461752434,0.08
3,10,3,random_walk,0.3367496339677892,0.08
3,10,3,random_walk,0.5121107266435986,0.08
3,10,3,random_walk,0.18930041152263374,0.08
3,10,3,random_walk,0.4005305039787798,0.08
3,10,3,random_walk,0.44976076555023925,0.08
3,10,3,random_walk,1.0310880829015545,0.08
3,10,3,random_walk,0.1590594744121715,0.08
3,10,3,random_walk,0.7105263157894737,0.08
3,10,3,random_walk,0.03247924936845904,0.08
3,10,3,random_walk,0.16943521594684385,0.08
3,10,3,random_walk,0.2764632627646326,0.08
3,10,3,random_walk,0.5223097112860893,0.08
3,10,3,random_walk,0.2779783393501805,0.08
3,10,3,random_walk,0.22566371681415928,0.08
3,10,3,random_walk,0.10284463894967177,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.12554489973844812,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.18777292576419213,0.08
3,10,3,random_walk,0.6573426573426573,0.08
3,10,3,random_walk,0.6566757493188011,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,1.0368663594470047,0.08
3,10,3,random_walk,0.8962655601659751,0.08
3,10,3,random_walk,0.22694174757281554,0.08
3,10,3,random_walk,0.2474747474747475,0.08
3,10,3,random_walk,0.3161856963613551,0.08
3,10,3,random_walk,0.6559139784946236,0.08
3,10,3,random_walk,0.5173501577287066,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,1.5460122699386503,0.08
3,10,3,random_walk,0.6055555555555555,0.08
3,10,3,random_walk,0.38263229308005425,0.08
3,10,3,random_walk,0.24148606811145512,0.08
3,10,3,random_walk,0.14545454545454545,0.08
3,10,3,random_walk,0.15073529411764705,0.08
3,10,3,random_walk,0.42685370741482964,0.08
3,10,3,random_walk,0.3657243816254417,0.08
3,10,3,random_walk,0.5603960396039604,0.08
3,10,3,random_walk,0.6519823788546255,0.08
3,10,3,random_walk,0.2537313432835821,0.08
3,10,3,random_walk,0.24952380952380954,0.08
3,10,3,random_walk,1.8186528497409327,0.08
3,10,3,random_walk,0.430939226519337,0.08
3,10,3,random_walk,0.23809523809523808,0.08
3,10,3,random_walk,0.3781624500665779,0.08
3,10,3,random_walk,0.5977011494252874,0.08
3,10,3,random_walk,0.510934393638171,0.08
3,10,3,random_walk,0.36872309899569583,0.08
3,10,3,random_walk,0.23373493975903614,0.08
3,10,3,random_walk,0.656934306569343,0.08
3,10,3,random_walk,0.18365061590145576,0.08
3,10,3,random_walk,0.5082304526748971,0.08
3,10,3,random_walk,0.2684729064039409,0.08
3,10,3,random_walk,0.18585858585858586,0.08
3,10,3,random_walk,0.501002004008016,0.08
3,10,3,random_walk,0.275599128540305,0.08
3,10,3,random_walk,0.61,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.17407137654770574,0.08
3,10,3,random_walk,0.32106038291605304,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.6589861751152074,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.11885895404120443,0.08
3,10,3,random_walk,0.31176470588235294,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.3768882175226586,0.08
3,10,3,random_walk,1.0649717514124293,0.08
3,10,3,random_walk,0.5164410058027079,0.08
3,10,3,random_walk,0.22532402791625125,0.08
3,10,3,random_walk,0.7050359712230215,0.08
3,10,3,random_walk,0.43052837573385516,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.24102564102564103,0.08
3,10,3,random_walk,0.18945102260495156,0.08
3,10,3,random_walk,0.22523744911804613,0.08
3,10,3,random_walk,0.3705263157894737,0.08
3,10,3,random_walk,0.4964912280701754,0.08
3,10,3,random_walk,0.25618374558303886,0.08
3,10,3,random_walk,0.3143176733780761,0.08
3,10,3,random_walk,0.2902097902097902,0.08
3,10,3,random_walk,0.2597402597402597,0.08
3,10,3,random_walk,0.33881578947368424,0.08
3,10,3,random_walk,0.5758754863813229,0.08
3,10,3,random_walk,0.8279816513761468,0.08
3,10,3,random_walk,0.35611510791366907,0.08
3,10,3,random_walk,0.3883677298311445,0.08
3,10,3,random_walk,0.35205183585313177,0.08
3,10,3,random_walk,1.1636363636363636,0.08
3,10,3,random_walk,0.3456495828367104,0.08
3,10,3,random_walk,0.1939655172413793,0.08
3,10,3,random_walk,0.25614754098360654,0.08
3,10,3,random_walk,0.632295719844358,0.08
3,10,3,random_walk,0.8171641791044776,0.08
3,10,3,random_walk,0.4381625441696113,0.08
3,10,3,random_walk,1.0057803468208093,0.08
3,10,3,random_walk,0.7431818181818182,0.08
3,10,3,random_walk,0.1574370709382151,0.08
3,10,3,random_walk,0.1375886524822695,0.08
3,10,3,random_walk,0.26411960132890366,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.23060344827586207,0.08
3,10,3,random_walk,0.518628912071535,0.08
3,10,3,random_walk,0.580327868852459,0.08
3,10,3,random_walk,0.6288343558282209,0.08
3,10,3,random_walk,0.7063758389261745,0.08
3,10,3,random_walk,0.468,0.08
3,10,3,random_walk,0.24452554744525548,0.08
3,10,3,random_walk,0.28640192539109505,0.08
3,10,3,random_walk,0.45794392523364486,0.08
3,10,3,random_walk,0.26956521739130435,0.08
3,10,3,random_walk,0.5877437325905293,0.08
3,10,3,random_walk,0.7480314960629921,0.08
3,10,3,random_walk,0.3801955990220049,0.08
3,10,3,random_walk,0.23714094856379425,0.08
3,10,3,random_walk,0.4232209737827715,0.08
3,10,3,random_walk,0.27058823529411763,0.08
3,10,3,random_walk,0.7927063339731286,0.08
3,10,3,random_walk,0.09562109025915996,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.42574257425742573,0.08
3,10,3,random_walk,0.3006535947712418,0.08
3,10,3,random_walk,0.17893217893217894,0.08
3,10,3,random_walk,0.41851106639839036,0.08
3,10,3,random_walk,0.2054973821989529,0.08
3,10,3,random_walk,1.2335329341317365,0.08
3,10,3,random_walk,0.2406311637080868,0.08
3,10,3,random_walk,0.09387430389817025,0.08
3,10,3,random_walk,0.4436229205175601,0.08
3,10,3,random_walk,0.8602941176470589,0.08
3,10,3,random_walk,0.15964240102171137,0.08
3,10,3,random_walk,0.5982905982905983,0.08
3,10,3,random_walk,0.3424408014571949,0.08
3,10,3,random_walk,0.3481848184818482,0.08
3,10,3,random_walk,0.4720930232558139,0.08
3,10,3,random_walk,0.9626865671641791,0.08
3,10,3,random_walk,0.18128654970760233,0.08
3,10,3,random_walk,0.3268365817091454,0.08
3,10,3,random_walk,0.4485981308411215,0.08
3,10,3,random_walk,0.39575530586766544,0.08
3,10,3,random_walk,0.18087318087318088,0.08
3,10,3,random_walk,0.34206896551724136,0.08
3,10,3,random_walk,0.30979827089337175,0.08
3,10,3,random_walk,0.16244239631336405,0.08
3,10,3,random_walk,0.9159159159159159,0.08
3,10,3,random_walk,0.3559322033898305,0.08
3,10,3,random_walk,0.6426229508196721,0.08
3,10,3,random_walk,0.3519061583577713,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.4989816700610998,0.08
3,10,3,random_walk,0.18714448236632536,0.08
3,10,3,random_walk,0.3789954337899543,0.08
3,10,3,random_walk,0.46255506607929514,0.08
3,10,3,random_walk,0.49246231155778897,0.08
3,10,3,random_walk,0.4831168831168831,0.08
3,10,3,random_walk,0.9966216216216216,0.08
3,10,3,random_walk,0.3748271092669433,0.08
3,10,3,random_walk,0.2064825930372149,0.08
3,10,3,random_walk,1.1563786008230452,0.08
3,10,3,random_walk,0.38308457711442784,0.08
3,10,3,random_walk,0.33547351524879615,0.08
3,10,3,random_walk,0.08472068072512023,0.08
3,10,3,random_walk,0.09063444108761329,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.15061898211829436,0.08
3,10,3,random_walk,0.08564705882352941,0.08
3,10,3,random_walk,0.579185520361991,0.08
3,10,3,random_walk,0.3900226757369615,0.08
3,10,3,random_walk,0.12595685455810718,0.08
3,10,3,random_walk,0.3633633633633634,0.08
3,10,3,random_walk,0.3132183908045977,0.08
3,10,3,random_walk,0.9352226720647774,0.08
3,10,3,random_walk,0.07554671968190854,0.08
3,10,3,random_walk,0.046052631578947366,0.08
3,10,3,random_walk,0.2868217054263566,0.08
3,10,3,random_walk,0.46130952380952384,0.08
3,10,3,random_walk,0.6219512195121951,0.08
3,10,3,random_walk,0.15897435897435896,0.08
3,10,3,random_walk,1.0924369747899159,0.08
3,10,3,random_walk,0.06439854191980558,0.08
3,10,3,random_walk,0.3323076923076923,0.08
3,10,3,random_walk,0.3886792452830189,0.08
3,10,3,random_walk,0.2570659488559892,0.08
3,10,3,random_walk,0.2092092092092092,0.08
3,10,3,random_walk,0.9407894736842105,0.08
3,10,3,random_walk,0.07202380952380952,0.08
3,10,3,random_walk,1.1560283687943262,0.08
3,10,3,random_walk,0.6810126582278481,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.37575757575757573,0.08
3,10,3,random_walk,0.3596330275229358,0.08
3,10,3,random_walk,0.22445561139028475,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.5787965616045845,0.08
3,10,3,random_walk,0.17369093231162197,0.08
3,10,3,random_walk,1.1016949152542372,0.08
3,10,3,random_walk,0.31153184165232356,0.08
3,10,3,random_walk,0.8842592592592593,0.08
3,10,3,random_walk,0.3181242078580482,0.08
3,10,3,random_walk,0.26855600539811064,0.08
3,10,3,random_walk,1.0432098765432098,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.5749235474006116,0.08
3,10,3,random_walk,0.6311475409836066,0.08
3,10,3,random_walk,0.3816091954022989,0.08
3,10,3,random_walk,0.8014440433212996,0.08
3,10,3,random_walk,0.2679245283018868,0.08
3,10,3,random_walk,0.6257309941520468,0.08
3,10,3,random_walk,0.38427947598253276,0.08
3,10,3,random_walk,0.40218238503507403,0.08
3,10,3,random_walk,0.296875,0.08
3,10,3,random_walk,0.06410856340664482,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.25661914460285135,0.08
3,10,3,random_walk,0.11525704809286899,0.08
3,10,3,random_walk,0.11690140845070422,0.08
3,10,3,random_walk,0.9744897959183674,0.08
3,10,3,random_walk,0.2161849710982659,0.08
3,10,3,random_walk,0.33872598584428715,0.08
3,10,3,random_walk,1.3289902280130292,0.08
3,10,3,random_walk,0.32727272727272727,0.08
3,10,3,random_walk,0.4587628865979381,0.08
3,10,3,random_walk,0.503448275862069,0.08
3,10,3,random_walk,0.12252591894439209,0.08
3,10,3,random_walk,0.7741046831955923,0.08
3,10,3,random_walk,0.2769409038238702,0.08
3,10,3,random_walk,0.1419491525423729,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,0.5131578947368421,0.08
3,10,3,random_walk,0.24017467248908297,0.08
3,10,3,random_walk,0.3300395256916996,0.08
3,10,3,random_walk,0.20120378331900257,0.08
3,10,3,random_walk,0.5566502463054187,0.08
3,10,3,random_walk,0.535483870967742,0.08
3,10,3,random_walk,0.6755852842809364,0.08
3,10,3,random_walk,0.7995110024449877,0.08
3,10,3,random_walk,0.3404255319148936,0.08
3,10,3,random_walk,0.1372972972972973,0.08
3,10,3,random_walk,0.10724006532389765,0.08
3,10,3,random_walk,0.2308868501529052,0.08
3,10,3,random_walk,0.3064516129032258,0.08
3,10,3,random_walk,0.2962962962962963,0.08
3,10,3,random_walk,0.2847124824684432,0.08
3,10,3,random_walk,1.1,0.08
3,10,3,random_walk,0.31750741839762614,0.08
3,10,3,random_walk,0.581651376146789,0.08
3,10,3,random_walk,0.20955882352941177,0.08
3,10,3,random_walk,0.44206008583690987,0.08
3,10,3,random_walk,0.15971394517282478,0.08
3,10,3,random_walk,0.7631578947368421,0.08
3,10,3,random_walk,0.29923273657289,0.08
3,10,3,random_walk,0.4052757793764988,0.08
3,10,3,random_walk,0.2435483870967742,0.08
3,10,3,random_walk,0.6064139941690962,0.08
3,10,3,random_walk,0.3887884267631103,0.08
3,10,3,random_walk,0.44871794871794873,0.08
3,10,3,random_walk,0.17465224111282843,0.08
3,10,3,random_walk,0.9646739130434783,0.08
3,10,3,random_walk,0.25133689839572193,0.08
3,10,3,random_walk,0.4592391304347826,0.08
3,10,3,random_walk,0.34685314685314683,0.08
3,10,3,random_walk,0.5494011976047904,0.08
3,10,3,random_walk,0.25957446808510637,0.08
3,10,3,random_walk,0.7019867549668874,0.08
3,10,3,random_walk,0.28087649402390436,0.08
3,10,3,random_walk,0.8425655976676385,0.08
3,10,3,random_walk,0.16588124410933083,0.08
3,10,3,random_walk,0.5748663101604278,0.08
3,10,3,random_walk,0.08397733127253992,0.08
3,10,3,random_walk,0.4351648351648352,0.08
3,10,3,random_walk,0.50814332247557,0.08
3,10,3,random_walk,0.3329253365973072,0.08
3,10,3,random_walk,0.2689210950080515,0.08
3,10,3,random_walk,1.0,0.08
3,10,3,random_walk,1.030701754385965,0.08
3,10,3,random_walk,0.4341987466427932,0.08
3,10,3,random_walk,0.20335429769392033,0.08
3,10,3,random_walk,0.16666666666666666,0.08
3,10,3,random_walk,0.4695121951219512,0.08
3,10,3,random_walk,0.38341968911917096,0.08
